%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,922,1013,660,553,882,,,,
1.53658E+18,784,893,898,819,1023,969,843,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,820,1023,969,842,920,1013,660,553,882,,,,
1.53658E+18,784,894,897,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,819,1023,969,843,921,1014,660,554,882,,,,
1.53658E+18,784,894,897,819,1023,969,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,969,842,921,1014,660,553,883,,,,
1.53658E+18,784,892,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,819,1023,969,842,921,1014,660,553,883,,,,
1.53658E+18,784,894,897,819,1023,969,843,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,818,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,783,893,898,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,784,894,896,819,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,894,897,819,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,920,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,843,921,1014,660,553,881,,,,
1.53658E+18,784,893,897,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,818,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,783,894,897,818,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,783,893,898,818,1022,968,842,920,1014,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,896,818,1022,968,842,921,1015,660,553,881,,,,
1.53658E+18,784,894,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,922,1015,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,819,1023,968,843,921,1013,660,553,882,,,,
1.53658E+18,784,893,897,818,1023,968,842,921,1015,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,921,1014,660,554,882,,,,
1.53658E+18,784,893,897,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,892,897,818,1023,968,843,922,1013,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,921,1013,661,553,882,,,,
1.53658E+18,784,893,896,818,1022,968,843,920,1013,660,553,882,,,,
1.53658E+18,783,893,896,818,1022,968,842,920,1014,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,843,921,1014,660,553,883,,,,
1.53658E+18,783,892,897,818,1023,968,843,921,1013,660,553,882,,,,
1.53658E+18,783,893,897,818,1022,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,883,,,,
1.53658E+18,783,893,897,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,894,897,820,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,820,1023,968,843,921,1013,660,553,881,,,,
1.53658E+18,783,893,896,820,1023,968,842,922,1014,660,553,881,,,,
1.53658E+18,783,893,898,820,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,784,893,897,821,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,897,821,1023,969,843,922,1013,660,553,881,,,,
1.53658E+18,784,893,896,820,1023,968,842,921,1013,660,553,881,,,,
1.53658E+18,784,893,897,820,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,820,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,820,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,820,1023,969,842,921,1013,660,553,882,,,,
1.53658E+18,785,893,897,820,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,785,893,896,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,785,893,897,820,1023,969,842,922,1014,660,553,882,,,,
1.53658E+18,785,893,897,820,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,784,893,897,820,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,820,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,897,820,1023,969,841,920,1013,660,553,882,,,,
1.53658E+18,784,894,897,820,1023,969,842,921,1013,660,553,881,,,,
1.53658E+18,784,893,897,819,1023,968,842,920,1013,660,553,882,,,,
1.53658E+18,784,893,896,820,1023,967,842,920,1014,660,553,882,,,,
1.53658E+18,783,893,897,820,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,897,820,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,784,892,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,896,819,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,881,,,,
1.53658E+18,784,893,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,820,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,784,893,896,819,1023,968,842,922,1014,661,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,922,1013,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,967,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,784,892,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,922,1015,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,922,1014,660,554,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,782,893,896,819,1023,967,841,920,1014,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,892,897,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,842,922,1013,660,553,882,,,,
1.53658E+18,783,893,897,819,1023,967,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,967,842,922,1013,660,553,882,,,,
1.53658E+18,783,893,896,818,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,842,922,1014,660,553,883,,,,
1.53658E+18,783,892,896,818,1023,967,842,922,1014,660,553,882,,,,
1.53658E+18,783,893,897,820,1023,968,842,922,1013,660,553,882,,,,
1.53658E+18,783,892,896,819,1023,967,842,922,1014,660,553,883,,,,
1.53658E+18,783,892,897,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,818,1023,969,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,783,892,896,818,1023,967,842,921,1013,660,553,882,,,,
1.53658E+18,783,892,896,819,1023,968,842,921,1014,660,553,883,,,,
1.53658E+18,783,893,896,818,1023,967,842,921,1013,660,553,883,,,,
1.53658E+18,783,893,896,818,1023,968,842,920,1013,660,553,881,,,,
1.53658E+18,783,893,896,818,1023,967,842,921,1013,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,843,920,1013,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,842,920,1013,660,553,883,,,,
1.53658E+18,782,894,896,819,1023,967,842,921,1013,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,842,921,1013,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,967,843,921,1014,660,553,882,,,,
1.53658E+18,782,893,896,819,1023,967,843,922,1013,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,842,921,1014,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,783,892,897,819,1023,967,843,921,1013,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,967,842,921,1014,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,783,892,897,819,1023,968,843,921,1013,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,967,842,921,1013,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1013,660,553,882,,,,
1.53658E+18,782,893,897,818,1023,968,843,921,1013,660,553,882,,,,
1.53658E+18,783,893,896,818,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,782,892,896,819,1023,969,842,921,1013,660,553,882,,,,
1.53658E+18,783,892,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,782,893,896,819,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,783,893,897,818,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,782,893,896,819,1023,967,843,921,1013,660,553,883,,,,
1.53658E+18,782,892,896,819,1023,967,843,921,1014,660,553,882,,,,
1.53658E+18,782,893,896,819,1023,968,843,920,1014,660,553,883,,,,
1.53658E+18,783,893,897,819,1023,968,843,921,1013,660,553,883,,,,
1.53658E+18,783,893,897,818,1023,967,843,921,1013,660,553,882,,,,
1.53658E+18,782,892,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,782,893,896,819,1023,968,842,921,1013,660,553,883,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1013,660,553,882,,,,
1.53658E+18,783,893,896,818,1023,967,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1014,660,553,883,,,,
1.53658E+18,783,893,895,819,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,783,892,897,818,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,843,920,1013,660,553,882,,,,
1.53658E+18,783,893,896,818,1023,967,843,921,1014,660,554,883,,,,
1.53658E+18,782,892,896,819,1023,967,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,818,1023,967,842,921,1014,660,553,881,,,,
1.53658E+18,782,893,896,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,782,893,895,819,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,896,819,1023,968,843,921,1014,660,553,883,,,,
1.53658E+18,784,893,897,819,1023,967,843,921,1013,660,553,883,,,,
1.53658E+18,783,893,897,819,1023,968,842,920,1014,660,553,882,,,,
1.53658E+18,784,893,896,819,1023,967,842,921,1014,660,553,883,,,,
1.53658E+18,784,893,896,819,1023,967,843,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,843,921,1014,660,553,883,,,,
1.53658E+18,784,893,896,819,1023,968,843,921,1014,660,554,882,,,,
1.53658E+18,784,893,896,819,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,784,893,896,820,1023,967,843,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,820,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,784,893,897,819,1023,968,843,921,1013,660,553,883,,,,
1.53658E+18,784,893,897,819,1023,968,842,922,1014,660,553,882,,,,
1.53658E+18,784,894,896,820,1023,968,842,922,1014,660,553,881,,,,
1.53658E+18,784,893,896,820,1023,968,842,922,1013,659,553,883,,,,
1.53658E+18,784,893,896,819,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,785,893,896,819,1023,968,842,922,1014,660,553,883,,,,
1.53658E+18,785,893,896,820,1023,968,843,921,1014,659,553,881,,,,
1.53658E+18,785,892,896,819,1023,967,843,921,1014,659,553,882,,,,
1.53658E+18,785,893,896,820,1023,968,842,921,1014,659,553,882,,,,
1.53658E+18,786,893,897,820,1023,967,843,922,1014,660,553,881,,,,
1.53658E+18,786,893,896,820,1023,967,842,921,1013,659,553,882,,,,
1.53658E+18,787,894,896,820,1023,967,842,921,1013,660,553,882,,,,
1.53658E+18,786,893,896,821,1023,968,842,921,1013,660,553,882,,,,
1.53658E+18,787,894,896,820,1023,968,842,921,1013,659,553,882,,,,
1.53658E+18,787,893,897,820,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,787,894,896,820,1023,968,843,921,1013,660,553,882,,,,
1.53658E+18,786,894,897,821,1023,968,843,921,1014,660,553,882,,,,
1.53658E+18,786,894,897,820,1023,968,843,921,1013,659,552,882,,,,
1.53658E+18,787,893,897,820,1023,968,842,921,1014,659,553,882,,,,
1.53658E+18,787,893,896,820,1023,968,843,921,1014,659,553,882,,,,
1.53658E+18,787,894,896,821,1023,967,843,921,1013,659,553,882,,,,
1.53658E+18,786,894,896,820,1023,968,843,921,1014,659,553,881,,,,
1.53658E+18,788,894,897,820,1023,968,843,922,1014,659,552,882,,,,
1.53658E+18,788,894,896,820,1023,967,843,921,1014,659,553,882,,,,
1.53658E+18,787,894,896,820,1023,967,843,922,1014,659,553,882,,,,
1.53658E+18,787,894,896,820,1023,967,843,922,1013,659,553,882,,,,
1.53658E+18,788,894,896,820,1023,968,843,922,1014,659,553,882,,,,
1.53658E+18,787,894,897,820,1022,967,843,921,1013,659,553,882,,,,
1.53658E+18,787,893,896,820,1023,967,843,922,1014,659,553,882,,,,
1.53658E+18,787,894,897,820,1023,967,843,922,1014,659,553,882,,,,
1.53658E+18,787,894,896,820,1023,967,843,922,1014,659,552,882,,,,
1.53658E+18,787,893,896,820,1023,968,843,921,1014,659,553,882,,,,
1.53658E+18,787,893,896,820,1023,967,843,921,1014,659,553,882,,,,
1.53658E+18,786,894,896,820,1023,967,843,921,1014,659,553,882,,,,
1.53658E+18,786,893,896,820,1023,967,843,921,1014,660,553,881,,,,
1.53658E+18,786,894,896,820,1023,967,843,921,1014,659,553,883,,,,
1.53658E+18,786,894,897,819,1022,968,844,921,1013,660,553,882,,,,
1.53658E+18,786,893,896,819,1023,967,843,921,1014,659,553,882,,,,
1.53658E+18,786,894,896,820,1023,967,843,921,1014,659,553,882,,,,
1.53658E+18,786,893,896,820,1023,967,843,922,1014,660,553,883,,,,
1.53658E+18,786,893,897,819,1023,967,843,922,1014,660,553,882,,,,
1.53658E+18,786,893,896,820,1023,968,843,922,1014,659,553,882,,,,
1.53658E+18,786,894,896,819,1023,967,844,922,1013,659,552,882,,,,
1.53658E+18,786,893,896,819,1023,967,843,922,1013,659,553,882,,,,
1.53658E+18,786,893,896,820,1022,968,843,921,1013,659,553,883,,,,
1.53658E+18,786,894,896,819,1023,968,843,921,1014,659,553,882,,,,
1.53658E+18,786,894,896,819,1023,967,842,922,1013,659,552,882,,,,
1.53658E+18,786,894,896,819,1022,967,843,921,1014,660,553,882,,,,
1.53658E+18,786,894,896,820,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,785,893,896,819,1023,968,842,922,1014,660,552,882,,,,
1.53658E+18,785,893,896,819,1023,967,842,921,1014,659,553,882,,,,
1.53658E+18,786,893,896,820,1023,967,843,921,1013,660,553,882,,,,
1.53658E+18,786,893,896,819,1023,967,843,921,1014,659,552,882,,,,
1.53658E+18,786,893,896,819,1023,967,842,921,1013,659,552,883,,,,
1.53658E+18,785,893,896,819,1023,968,843,921,1013,660,552,882,,,,
1.53658E+18,785,893,896,820,1023,967,843,922,1013,660,553,882,,,,
1.53658E+18,786,893,896,819,1023,967,843,922,1013,659,552,882,,,,
1.53658E+18,785,893,896,819,1023,967,842,921,1013,660,552,883,,,,
1.53658E+18,785,893,896,819,1023,967,842,921,1014,660,552,882,,,,
1.53658E+18,785,894,896,819,1023,967,843,921,1013,660,552,882,,,,
1.53658E+18,785,893,896,819,1023,967,843,921,1013,660,553,882,,,,
1.53658E+18,785,894,896,819,1023,967,842,921,1013,660,552,882,,,,
1.53658E+18,785,893,896,819,1022,967,842,921,1014,659,553,882,,,,
1.53658E+18,785,893,896,819,1022,968,842,921,1014,660,552,882,,,,
1.53658E+18,785,893,896,819,1023,967,843,921,1014,659,553,882,,,,
1.53658E+18,785,893,896,819,1023,967,843,922,1014,659,552,882,,,,
1.53658E+18,785,893,897,818,1022,967,842,921,1014,660,552,882,,,,
1.53658E+18,785,893,896,818,1022,967,842,921,1014,659,552,882,,,,
1.53658E+18,785,894,896,818,1023,967,842,922,1013,659,553,882,,,,
1.53658E+18,785,894,897,818,1022,967,842,922,1014,660,553,882,,,,
1.53658E+18,785,894,897,818,1023,967,842,921,1013,660,553,882,,,,
1.53658E+18,786,893,896,818,1022,968,842,921,1014,660,553,882,,,,
1.53658E+18,785,893,896,818,1022,967,842,921,1014,659,553,882,,,,
1.53658E+18,785,893,896,818,1023,968,841,922,1014,660,553,882,,,,
1.53658E+18,785,893,896,818,1022,967,842,922,1014,659,553,882,,,,
1.53658E+18,785,893,897,818,1022,968,842,921,1014,660,553,882,,,,
1.53658E+18,785,894,896,818,1022,967,842,921,1013,660,553,882,,,,
1.53658E+18,785,894,896,819,1022,967,841,921,1014,660,553,883,,,,
1.53658E+18,785,893,895,818,1022,968,842,922,1013,660,553,882,,,,
1.53658E+18,785,893,897,819,1023,968,842,921,1014,659,553,883,,,,
1.53658E+18,785,893,896,818,1023,968,842,922,1014,659,553,883,,,,
1.53658E+18,785,893,895,818,1022,968,841,921,1014,659,553,883,,,,
1.53658E+18,785,893,895,818,1022,967,842,923,1013,659,553,882,,,,
1.53658E+18,785,893,896,818,1023,967,842,922,1014,660,553,882,,,,
1.53658E+18,785,893,896,818,1022,968,842,922,1014,660,553,882,,,,
1.53658E+18,785,893,895,818,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,784,894,896,818,1022,968,842,921,1013,660,553,882,,,,
1.53658E+18,785,893,896,818,1022,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,896,818,1023,968,842,921,1013,659,553,882,,,,
1.53658E+18,783,893,895,818,1022,967,842,921,1014,660,553,883,,,,
1.53658E+18,784,893,896,818,1022,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,896,818,1022,967,842,922,1013,659,553,882,,,,
1.53658E+18,784,893,896,818,1023,968,842,921,1013,659,553,882,,,,
1.53658E+18,784,893,896,818,1022,968,842,922,1014,660,553,883,,,,
1.53658E+18,784,893,896,818,1022,968,842,921,1013,660,554,882,,,,
1.53658E+18,784,894,896,818,1023,968,842,921,1014,660,554,882,,,,
1.53658E+18,784,893,895,818,1023,968,842,921,1013,660,554,882,,,,
1.53658E+18,784,893,895,818,1022,968,842,921,1013,660,554,883,,,,
1.53658E+18,784,893,896,818,1023,967,841,921,1013,660,553,882,,,,
1.53658E+18,784,892,896,818,1023,968,842,921,1014,660,553,882,,,,
1.53658E+18,783,893,895,818,1023,968,842,921,1013,660,553,883,,,,
1.53658E+18,784,893,895,818,1022,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,896,818,1023,967,842,921,1014,660,553,882,,,,
1.53658E+18,784,892,895,818,1022,967,842,921,1014,660,553,882,,,,
1.53658E+18,784,894,895,818,1023,968,842,922,1014,660,553,883,,,,
1.53658E+18,784,893,895,818,1022,967,841,921,1013,660,554,883,,,,
1.53658E+18,784,893,896,818,1022,968,842,921,1014,659,553,882,,,,
1.53658E+18,784,894,896,818,1022,967,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,895,818,1022,967,842,921,1014,660,553,883,,,,
1.53658E+18,784,893,895,818,1022,968,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,895,818,1022,968,842,921,1014,660,553,883,,,,
1.53658E+18,784,893,896,818,1023,968,842,921,1013,660,553,883,,,,
1.53658E+18,784,893,895,818,1022,967,842,921,1013,660,553,883,,,,
1.53658E+18,783,893,894,818,1023,968,841,921,1014,660,553,883,,,,
1.53658E+18,784,893,895,818,1022,968,842,922,1014,660,553,883,,,,
1.53658E+18,784,893,895,818,1022,967,842,921,1013,660,553,882,,,,
1.53658E+18,784,893,896,818,1022,968,842,922,1014,660,553,882,,,,
1.53658E+18,784,893,895,817,1022,968,842,921,1014,659,553,883,,,,
1.53658E+18,784,893,895,818,1022,967,842,922,1013,660,553,883,,,,
1.53658E+18,784,893,895,818,1022,968,842,922,1014,660,554,884,,,,
1.53658E+18,784,893,895,818,1023,968,842,922,1013,660,553,883,,,,
1.53658E+18,783,893,895,818,1023,968,842,922,1014,660,554,883,,,,
1.53658E+18,784,893,895,819,1022,968,842,922,1013,660,554,882,,,,
1.53658E+18,784,893,895,818,1022,968,842,922,1013,660,554,882,,,,
1.53658E+18,784,894,895,818,1023,968,842,921,1013,660,554,882,,,,
1.53658E+18,784,893,896,818,1022,968,842,921,1014,660,554,883,,,,
1.53658E+18,784,893,895,818,1023,968,842,922,1013,660,554,882,,,,
1.53658E+18,784,894,895,819,1023,968,842,922,1013,660,554,882,,,,
1.53658E+18,783,893,895,818,1022,968,842,921,1013,660,554,883,,,,
1.53658E+18,784,893,896,818,1022,968,842,921,1014,660,554,883,,,,
1.53658E+18,784,893,896,818,1023,968,841,921,1014,660,555,882,,,,
1.53658E+18,784,892,896,818,1023,968,842,922,1014,660,555,883,,,,
1.53658E+18,784,894,895,819,1023,969,842,922,1013,660,555,883,,,,
1.53658E+18,784,894,895,818,1023,968,842,922,1013,660,555,882,,,,
1.53658E+18,784,893,896,818,1023,968,841,922,1014,660,555,882,,,,
1.53658E+18,784,893,896,818,1023,968,842,922,1014,660,556,883,,,,
1.53658E+18,783,893,896,817,1023,967,842,922,1013,661,557,883,,,,
1.53658E+18,784,893,896,818,1023,968,842,923,1013,661,558,883,,,,
1.53658E+18,784,893,895,818,1022,969,842,923,1014,661,558,883,,,,
1.53658E+18,784,893,895,818,1022,967,843,922,1013,661,559,883,,,,
1.53658E+18,783,893,896,818,1022,968,842,922,1014,661,560,883,,,,
1.53658E+18,784,893,895,818,1022,967,842,922,1014,661,560,884,,,,
1.53658E+18,783,893,895,818,1023,968,843,923,1013,661,560,883,,,,
1.53658E+18,784,893,896,818,1022,968,843,923,1014,661,560,884,,,,
1.53658E+18,783,893,896,818,1023,968,843,923,1014,661,560,883,,,,
1.53658E+18,784,893,895,817,1023,968,843,923,1014,661,560,883,,,,
1.53658E+18,783,893,896,818,1023,968,842,923,1013,661,560,883,,,,
1.53658E+18,784,893,895,818,1022,968,842,923,1013,661,559,884,,,,
1.53658E+18,783,893,896,818,1023,968,843,923,1013,661,560,883,,,,
1.53658E+18,783,893,896,818,1022,968,842,923,1013,661,559,883,,,,
1.53658E+18,784,893,896,818,1023,968,843,923,1013,661,559,883,,,,
1.53658E+18,783,893,896,818,1022,968,843,923,1013,661,559,883,,,,
1.53658E+18,783,893,896,818,1022,968,842,923,1013,661,559,883,,,,
1.53658E+18,782,893,895,818,1023,968,843,923,1014,660,559,883,,,,
1.53658E+18,783,893,896,818,1023,968,843,923,1013,660,559,883,,,,
1.53658E+18,783,893,896,818,1022,969,843,923,1013,661,559,883,,,,
1.53658E+18,783,893,895,818,1022,969,843,922,1013,660,558,883,,,,
1.53658E+18,784,893,896,818,1022,968,843,923,1013,660,558,883,,,,
1.53658E+18,784,892,896,818,1023,968,842,923,1014,660,558,883,,,,
1.53658E+18,783,893,896,818,1023,968,842,923,1014,660,558,884,,,,
1.53658E+18,782,893,896,818,1022,969,842,922,1013,661,558,883,,,,
1.53658E+18,783,893,896,818,1022,969,842,922,1013,661,558,883,,,,
1.53658E+18,783,892,896,818,1023,969,842,922,1014,660,558,883,,,,
1.53658E+18,783,892,896,818,1023,968,842,922,1013,660,558,883,,,,
1.53658E+18,783,893,896,818,1022,968,841,922,1014,660,558,883,,,,
1.53658E+18,783,893,896,818,1023,969,842,922,1014,660,558,884,,,,
1.53658E+18,783,892,896,818,1022,968,842,922,1014,661,558,883,,,,
1.53658E+18,783,893,896,818,1022,967,842,922,1014,660,558,884,,,,
1.53658E+18,783,893,896,818,1023,968,842,922,1014,660,558,883,,,,
1.53658E+18,783,893,896,817,1023,967,842,922,1013,660,558,883,,,,
1.53658E+18,783,893,896,817,1022,968,842,922,1014,660,558,883,,,,
1.53658E+18,783,892,895,818,1022,968,842,922,1014,660,557,883,,,,
1.53658E+18,783,893,896,818,1022,968,842,922,1014,660,558,883,,,,
1.53658E+18,784,893,896,817,1022,968,842,922,1014,660,558,882,,,,
1.53658E+18,784,892,896,817,1022,968,842,922,1013,660,557,882,,,,
1.53658E+18,784,893,895,818,1022,968,842,922,1013,660,557,883,,,,
1.53658E+18,783,892,896,818,1022,968,842,923,1014,660,557,883,,,,
1.53658E+18,784,893,896,817,1023,968,842,922,1014,660,557,883,,,,
1.53658E+18,784,893,895,817,1023,968,843,922,1013,660,557,883,,,,
1.53658E+18,784,893,895,817,1023,968,842,922,1013,660,557,883,,,,
1.53658E+18,783,892,896,817,1022,969,842,922,1013,660,558,883,,,,
1.53658E+18,783,893,896,817,1022,968,842,922,1013,660,557,883,,,,
1.53658E+18,783,893,896,817,1023,968,842,922,1013,660,557,883,,,,
1.53658E+18,784,893,896,817,1022,968,842,922,1013,660,557,883,,,,
1.53658E+18,783,893,896,817,1023,968,842,922,1014,660,557,883,,,,
1.53658E+18,783,893,895,817,1023,967,842,922,1013,660,557,883,,,,
1.53658E+18,784,893,895,817,1022,968,842,922,1014,660,557,883,,,,
1.53658E+18,783,893,896,817,1022,968,842,921,1014,660,557,883,,,,
1.53658E+18,783,894,895,817,1023,967,842,922,1014,660,557,883,,,,
1.53658E+18,783,894,895,817,1022,968,842,922,1014,660,557,883,,,,
1.53658E+18,784,893,895,817,1022,968,842,922,1013,660,557,883,,,,
